,,,,PURE O NATURAL,,,,,,
,,,,,,,,,,
,,,,Sales Report (Detail),,,,,,
,,,,,,,,,,
,,,,,,,,,,
03/10/2025,,,,From :  01/07/2025 To :  31/07/2025 [0007-ANJANEYA NAGER],,,,,,Page -1 of 1
,,,,,,,,,,
,SKU Code,PLU Code,SKU Description,Qty Sold ,Qty Ref ,SP,Tax Amt ,Surcharge,Net Sales ,Net Sales 
Date,,,,,,,,,Amount ,Amount 
,,,,,,,,,(Excl.Tax) ,(Incl.Tax) 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Location,0007-ANJANEYA NAGER,,,,,,,,,
Department,D001 - BEVERAGES,,,,,,,,,
,,,,,,,,,,
16/07/2025,1989,198904,FILTER COFFEE 150ML NEW BOLD ID FRESH,1.00 ,0.00 ,135.00 ,20.59 ,0.00 ,114.41 ,135.00 
,,,,,,,,,,
28/07/2025,1989,198904,FILTER COFFEE 150ML NEW BOLD ID FRESH,3.00 ,0.00 ,135.00 ,61.78 ,0.00 ,343.22 ,405.00 
,,,,,,,,,,
02/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
03/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,96.00 ,0.00 ,2.00 ,29.28 ,0.00 ,162.72 ,192.00 
,,,,,,,,,,
05/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,48.00 ,0.00 ,2.00 ,14.64 ,0.00 ,81.36 ,96.00 
,,,,,,,,,,
06/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
07/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
09/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
10/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
12/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
17/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
19/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,48.00 ,0.00 ,2.00 ,14.65 ,0.00 ,81.35 ,96.00 
,,,,,,,,,,
21/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
22/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.33 ,0.00 ,40.67 ,48.00 
,,,,,,,,,,
25/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
26/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,24.00 ,0.00 ,2.00 ,7.32 ,0.00 ,40.68 ,48.00 
,,,,,,,,,,
27/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,120.00 ,0.00 ,2.00 ,36.61 ,0.00 ,203.39 ,240.00 
,,,,,,,,,,
28/07/2025,3410,341001,XTRA SACHET 2.3G CONTINENTAL,48.00 ,0.00 ,2.00 ,14.64 ,0.00 ,81.36 ,96.00 
,,,,,,,,,,
02/07/2025,3412,341202,CONTINENTAL XTRA 50g JAR PLUS 25g JAR FREE SOUTH BLEND,1.00 ,0.00 ,165.00 ,25.17 ,0.00 ,139.83 ,165.00 
,,,,,,,,,,
25/07/2025,3412,341202,CONTINENTAL XTRA 50g JAR PLUS 25g JAR FREE SOUTH BLEND,1.00 ,0.00 ,165.00 ,25.17 ,0.00 ,139.83 ,165.00 
,,,,,,,,,,
23/07/2025,3413,341302,XTRA 50gm POUCH  CONTINENTAL,1.00 ,0.00 ,135.00 ,20.59 ,0.00 ,114.41 ,135.00 
,,,,,,,,,,
27/07/2025,3413,341302,XTRA 50gm POUCH  CONTINENTAL,1.00 ,0.00 ,135.00 ,20.59 ,0.00 ,114.41 ,135.00 
,,,,,,,,,,
04/07/2025,3417,341701,PREMIUM FREEZE DIRED COFFEE 50gm JAR CONTINENTAL,1.00 ,0.00 ,300.00 ,45.77 ,0.00 ,254.23 ,300.00 
,,,,,,,,,,
27/07/2025,3417,341701,PREMIUM FREEZE DIRED COFFEE 50gm JAR CONTINENTAL,1.00 ,0.00 ,300.00 ,45.76 ,0.00 ,254.24 ,300.00 
,,,,,,,,,,
02/07/2025,3424,342405,MALGUDI COFFEE 200g 60 DEGREES CONTINENTAL,1.00 ,0.00 ,170.00 ,8.10 ,0.00 ,161.90 ,170.00 
,,,,,,,,,,
