,,,,PURE O NATURAL,,,,,,
,,,,,,,,,,
,,,,Sales Report (Detail),,,,,,
,,,,,,,,,,
,,,,,,,,,,
03/10/2025,,,,From :  01/05/2025 To :  31/05/2025 [0007-ANJANEYA NAGER],,,,,,Page -1 of 1
,,,,,,,,,,
,SKU Code,PLU Code,SKU Description,Qty Sold ,Qty Ref ,SP,Tax Amt ,Surcharge,Net Sales ,Net Sales 
Date,,,,,,,,,Amount ,Amount 
,,,,,,,,,(Excl.Tax) ,(Incl.Tax) 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Location,0007-ANJANEYA NAGER,,,,,,,,,
Department,D001 - BEVERAGES,,,,,,,,,
,,,,,,,,,,
07/05/2025,3417,341701,PREMIUM FREEZE DIRED COFFEE 50gm JAR CONTINENTAL,1.00 ,0.00 ,300.00 ,45.76 ,0.00 ,254.24 ,300.00 
,,,,,,,,,,
12/05/2025,3929,392901,THIS IS CARAMEL CREAMY COFFEE22g CONTINENTAL,5.00 ,0.00 ,30.00 ,22.88 ,0.00 ,127.12 ,150.00 
,,,,,,,,,,
01/05/2025,4016,401601,KINLEY WATER 1Lt,5.00 ,0.00 ,20.00 ,15.25 ,0.00 ,84.75 ,100.00 
,,,,,,,,,,
03/05/2025,4016,401601,KINLEY WATER 1Lt,2.00 ,0.00 ,20.00 ,6.10 ,0.00 ,33.90 ,40.00 
,,,,,,,,,,
05/05/2025,4016,401601,KINLEY WATER 1Lt,1.00 ,0.00 ,20.00 ,3.05 ,0.00 ,16.95 ,20.00 
,,,,,,,,,,
20/05/2025,4016,401601,KINLEY WATER 1Lt,1.00 ,0.00 ,20.00 ,3.05 ,0.00 ,16.95 ,20.00 
,,,,,,,,,,
21/05/2025,4016,401601,KINLEY WATER 1Lt,1.00 ,0.00 ,20.00 ,3.05 ,0.00 ,16.95 ,20.00 
,,,,,,,,,,
22/05/2025,4016,401601,KINLEY WATER 1Lt,2.00 ,0.00 ,20.00 ,6.10 ,0.00 ,33.90 ,40.00 
,,,,,,,,,,
23/05/2025,4016,401601,KINLEY WATER 1Lt,2.00 ,0.00 ,20.00 ,6.10 ,0.00 ,33.90 ,40.00 
,,,,,,,,,,
24/05/2025,4016,401601,KINLEY WATER 1Lt,1.00 ,0.00 ,20.00 ,3.05 ,0.00 ,16.95 ,20.00 
,,,,,,,,,,
26/05/2025,4016,401601,KINLEY WATER 1Lt,1.00 ,0.00 ,20.00 ,3.05 ,0.00 ,16.95 ,20.00 
,,,,,,,,,,
30/05/2025,4016,401601,KINLEY WATER 1Lt,2.00 ,0.00 ,20.00 ,6.10 ,0.00 ,33.90 ,40.00 
,,,,,,,,,,
31/05/2025,4016,401601,KINLEY WATER 1Lt,2.00 ,0.00 ,20.00 ,6.10 ,0.00 ,33.90 ,40.00 
,,,,,,,,,,
01/05/2025,4017,401701,KINELY WATER 500ml,2.00 ,0.00 ,10.00 ,3.05 ,0.00 ,16.95 ,20.00 
,,,,,,,,,,
02/05/2025,4017,401701,KINELY WATER 500ml,3.00 ,0.00 ,10.00 ,4.59 ,0.00 ,25.41 ,30.00 
,,,,,,,,,,
03/05/2025,4017,401701,KINELY WATER 500ml,3.00 ,0.00 ,10.00 ,4.59 ,0.00 ,25.41 ,30.00 
,,,,,,,,,,
04/05/2025,4017,401701,KINELY WATER 500ml,8.00 ,0.00 ,10.00 ,12.21 ,0.00 ,67.79 ,80.00 
,,,,,,,,,,
05/05/2025,4017,401701,KINELY WATER 500ml,2.00 ,0.00 ,10.00 ,3.06 ,0.00 ,16.94 ,20.00 
,,,,,,,,,,
06/05/2025,4017,401701,KINELY WATER 500ml,2.00 ,0.00 ,10.00 ,3.06 ,0.00 ,16.94 ,20.00 
,,,,,,,,,,
07/05/2025,4017,401701,KINELY WATER 500ml,1.00 ,0.00 ,10.00 ,1.53 ,0.00 ,8.47 ,10.00 
,,,,,,,,,,
08/05/2025,4017,401701,KINELY WATER 500ml,2.00 ,0.00 ,10.00 ,3.06 ,0.00 ,16.94 ,20.00 
,,,,,,,,,,
09/05/2025,4017,401701,KINELY WATER 500ml,4.00 ,0.00 ,10.00 ,6.11 ,0.00 ,33.89 ,40.00 
,,,,,,,,,,
10/05/2025,4017,401701,KINELY WATER 500ml,2.00 ,0.00 ,10.00 ,3.06 ,0.00 ,16.94 ,20.00 
,,,,,,,,,,
11/05/2025,4017,401701,KINELY WATER 500ml,3.00 ,0.00 ,10.00 ,4.59 ,0.00 ,25.41 ,30.00 
,,,,,,,,,,
13/05/2025,4017,401701,KINELY WATER 500ml,4.00 ,0.00 ,10.00 ,6.11 ,0.00 ,33.89 ,40.00 
,,,,,,,,,,
14/05/2025,4017,401701,KINELY WATER 500ml,4.00 ,0.00 ,10.00 ,6.12 ,0.00 ,33.88 ,40.00 
,,,,,,,,,,
15/05/2025,4017,401701,KINELY WATER 500ml,2.00 ,0.00 ,10.00 ,3.06 ,0.00 ,16.94 ,20.00 
,,,,,,,,,,
17/05/2025,4017,401701,KINELY WATER 500ml,4.00 ,0.00 ,10.00 ,6.11 ,0.00 ,33.89 ,40.00 
,,,,,,,,,,
18/05/2025,4017,401701,KINELY WATER 500ml,2.00 ,0.00 ,10.00 ,3.06 ,0.00 ,16.94 ,20.00 
